datetime,steps,distance_m,calories,speed,date,day_of_week
2023-01-08 09:46:01.284,1.2408832,81.15999,VfS0qUERdZ,1409.5701,2023-01-08,Sunday
2023-01-08 09:46:01.284,1.3375286,54.819992,VfS0qUERdZ,956.9499,2023-01-08,Sunday
2023-01-08 09:46:01.284,1.2853926,127.199974,VfS0qUERdZ,2246.7402,2023-01-08,Sunday
2023-01-08 09:46:01.284,1.2934527,9.179999,VfS0qUERdZ,159.85,2023-01-08,Sunday
2023-01-08 09:46:01.284,1.2448969,23.759998,VfS0qUERdZ,414.36002,2023-01-08,Sunday
2023-01-08 09:46:01.285,1.1969256,42.28,VfS0qUERdZ,729.77,2023-01-08,Sunday
2023-01-08 09:46:01.285,1.134347,2.8400002,VfS0qUERdZ,48.07,2023-01-08,Sunday
2023-01-08 09:46:01.285,1.2951227,322.55997,VfS0qUERdZ,5744.22,2023-01-08,Sunday
2023-01-08 09:46:01.285,1.2028708,28.379997,VfS0qUERdZ,483.79993,2023-01-08,Sunday
2023-01-08 09:46:01.285,1.3006451,112.45999,VfS0qUERdZ,1979.76,2023-01-08,Sunday
2023-01-08 09:46:01.286,1.3215182,61.819992,VfS0qUERdZ,1087.27,2023-01-08,Sunday
2023-01-08 09:46:01.286,1.3539575,92.46999,VfS0qUERdZ,1610.83,2023-01-08,Sunday
2023-01-08 09:46:01.286,1.2891572,115.23998,VfS0qUERdZ,2029.8401,2023-01-08,Sunday
2023-01-08 09:46:01.286,1.244538,197.22998,VfS0qUERdZ,3407.92,2023-01-08,Sunday
2023-01-08 09:46:01.286,1.181537,102.52,VfS0qUERdZ,1758.3201,2023-01-08,Sunday
2023-01-08 09:46:01.286,1.2363471,68.55999,VfS0qUERdZ,1202.6,2023-01-08,Sunday
2023-01-08 09:46:01.287,1.2677234,62.859993,VfS0qUERdZ,1095.63,2023-01-08,Sunday
2023-01-08 09:46:01.287,1.3810605,3.0099998,VfS0qUERdZ,51.030003,2023-01-08,Sunday
2023-01-08 09:46:01.287,5.25,124.17,p+XYat2z5z,2119.94,2023-01-08,Sunday
2023-01-08 09:46:01.287,6.9444447,166.31,p+XYat2z5z,2863.821,2023-01-08,Sunday
2023-01-08 09:46:01.287,2.9166667,214.86,p+XYat2z5z,3745.3,2023-01-08,Sunday
2023-01-08 09:46:01.288,2.3333333,96.19,p+XYat2z5z,1630.189,2023-01-08,Sunday
2023-01-08 09:46:01.288,4.4722223,397.58,p+XYat2z5z,7179.559,2023-01-08,Sunday
2023-01-08 09:46:01.288,6.9444447,220.55,p+XYat2z5z,3665.794,2023-01-08,Sunday
2023-01-08 09:46:01.288,3.528933,174.241,p+XYat2z5z,3044.93,2023-01-08,Sunday
2023-01-08 09:46:01.289,2.5833333,152.259,p+XYat2z5z,2498.7,2023-01-08,Sunday
2023-01-08 09:46:01.289,6.9444447,36.579998,p+XYat2z5z,615.649,2023-01-08,Sunday
2023-01-08 09:46:01.289,2.6388888,97.01,p+XYat2z5z,1643.852,2023-01-08,Sunday
2023-01-08 09:46:01.289,2.2777777,132.271,p+XYat2z5z,2200.412,2023-01-08,Sunday
2023-01-08 09:46:01.289,3.351464,1112.244,p+XYat2z5z,15888.486,2023-01-08,Sunday
2023-01-08 09:46:01.289,4.2222223,1407.57,p+XYat2z5z,18045.947,2023-01-08,Sunday
2023-01-08 09:46:01.290,2.7222223,110.329,p+XYat2z5z,1831.045,2023-01-08,Sunday
2023-01-08 09:46:01.290,4.138889,129.42,p+XYat2z5z,2195.52,2023-01-08,Sunday
2023-01-08 09:46:01.290,5.4166665,157.1,p+XYat2z5z,2642.03,2023-01-08,Sunday
2023-01-08 09:46:01.290,2.1944444,112.15,p+XYat2z5z,1835.829,2023-01-08,Sunday
2023-01-08 09:46:01.291,2.4166672,148.96,p+XYat2z5z,2574.06,2023-01-08,Sunday
2023-01-08 09:46:01.292,4.2500005,124.24,p+XYat2z5z,2142.0,2023-01-08,Sunday
2023-01-08 09:46:01.292,2.805555,238.83,p+XYat2z5z,4223.97,2023-01-08,Sunday
2023-01-08 09:46:01.292,2.1111112,88.44,p+XYat2z5z,1432.562,2023-01-08,Sunday
2023-01-08 09:46:01.293,2.84337,181.64,p+XYat2z5z,3070.241,2023-01-08,Sunday
2023-01-08 09:46:01.293,3.3611112,133.76,p+XYat2z5z,2245.271,2023-01-08,Sunday
2023-01-08 09:46:01.293,3.9722216,76.12,p+XYat2z5z,1311.991,2023-01-08,Sunday
2023-01-08 09:46:01.294,2.2222223,87.38,p+XYat2z5z,1488.538,2023-01-08,Sunday
2023-01-08 09:46:01.294,3.4444444,134.33,p+XYat2z5z,2255.09,2023-01-08,Sunday
2023-01-08 09:46:01.294,6.2222233,476.37,p+XYat2z5z,6459.523,2023-01-08,Sunday
2023-01-08 09:46:01.294,3.2777774,128.34,p+XYat2z5z,2243.413,2023-01-08,Sunday
2023-01-08 09:46:01.294,3.166667,278.54,p+XYat2z5z,4511.654,2023-01-08,Sunday
2023-01-08 09:46:01.295,2.7222223,298.92,p+XYat2z5z,5240.002,2023-01-08,Sunday
2023-01-08 09:46:01.295,3.4166667,142.78,p+XYat2z5z,2367.45,2023-01-08,Sunday
2023-01-08 09:46:01.295,2.75,116.06,p+XYat2z5z,1869.54,2023-01-08,Sunday
2023-01-08 09:46:01.295,4.7222223,943.67,p+XYat2z5z,11397.89,2023-01-08,Sunday
2023-01-08 09:46:01.295,2.7222223,198.2,p+XYat2z5z,3219.242,2023-01-08,Sunday
2023-01-08 09:46:01.296,3.1388888,168.48,p+XYat2z5z,2844.499,2023-01-08,Sunday
2023-01-08 09:46:01.296,2.3055556,96.19,p+XYat2z5z,1588.539,2023-01-08,Sunday
2023-01-08 09:46:01.296,2.5833333,108.38,p+XYat2z5z,1756.32,2023-01-08,Sunday
2023-01-08 09:46:01.296,5.2307334,63.97,p+XYat2z5z,1087.953,2023-01-08,Sunday
2023-01-08 09:46:01.296,2.5277772,89.32,p+XYat2z5z,1435.298,2023-01-08,Sunday
2023-01-08 09:46:01.297,3.2777774,128.77,p+XYat2z5z,2106.106,2023-01-08,Sunday
2023-01-08 09:46:01.297,6.9444447,102.27,p+XYat2z5z,1653.469,2023-01-08,Sunday
2023-01-08 09:46:01.297,3.4722223,109.971,p+XYat2z5z,1821.221,2023-01-08,Sunday
2023-01-08 09:46:01.297,2.5,129.18,p+XYat2z5z,2170.088,2023-01-08,Sunday
2023-01-08 09:46:01.297,5.5833335,94.55,p+XYat2z5z,1560.356,2023-01-08,Sunday
2023-01-08 09:46:01.298,3.6641102,77.73,p+XYat2z5z,1174.3,2023-01-08,Sunday
2023-01-08 09:46:01.298,2.1582139,60.7,p+XYat2z5z,979.779,2023-01-08,Sunday
2023-01-08 09:46:01.298,3.1388888,40.63,p+XYat2z5z,709.045,2023-01-08,Sunday
2023-01-08 09:46:01.298,6.9444447,146.881,p+XYat2z5z,2347.629,2023-01-08,Sunday
2023-01-08 09:46:01.298,4.3055553,127.001,p+XYat2z5z,2095.302,2023-01-08,Sunday
2023-01-08 09:46:01.299,2.6944444,176.979,p+XYat2z5z,2995.062,2023-01-08,Sunday
2023-01-08 09:46:01.299,2.6111114,64.071,p+XYat2z5z,1025.053,2023-01-08,Sunday
2023-01-08 09:46:01.299,1.745426,79.489,p+XYat2z5z,1370.64,2023-01-08,Sunday
2023-01-08 09:46:01.299,4.8333344,91.2,p+XYat2z5z,1503.296,2023-01-08,Sunday
2023-01-08 09:46:01.300,2.9722228,5.45,p+XYat2z5z,87.483,2023-01-08,Sunday
2023-01-08 09:46:01.300,1.8055556,157.61,p+XYat2z5z,2778.141,2023-01-08,Sunday
2023-01-08 09:46:01.301,2.5555558,136.069,p+XYat2z5z,2308.77,2023-01-08,Sunday
2023-01-08 09:46:01.301,3.0555556,202.46,p+XYat2z5z,3428.118,2023-01-08,Sunday
2023-01-08 09:46:01.302,3.333333,187.67,p+XYat2z5z,3073.49,2023-01-08,Sunday
2023-01-08 09:46:01.302,2.1944444,126.57,p+XYat2z5z,2134.573,2023-01-08,Sunday
2023-01-08 09:46:01.302,0.8648034,2.75,p+XYat2z5z,43.879997,2023-01-08,Sunday
2023-01-08 09:46:01.302,2.3333333,99.18,p+XYat2z5z,1524.069,2023-01-08,Sunday
2023-01-08 09:46:01.303,3.1111116,104.891,p+XYat2z5z,1710.016,2023-01-08,Sunday
2023-01-08 09:46:01.303,2.7222223,115.202,p+XYat2z5z,1876.438,2023-01-08,Sunday
2023-01-08 09:46:01.303,4.611111,69.9,p+XYat2z5z,1178.739,2023-01-08,Sunday
2023-01-08 09:46:01.303,4.0555553,156.731,p+XYat2z5z,2608.881,2023-01-08,Sunday
2023-01-08 09:46:01.303,6.9444447,264.868,p+XYat2z5z,4353.137,2023-01-08,Sunday
2023-01-08 09:46:01.303,2.4444444,63.01,p+XYat2z5z,1043.301,2023-01-08,Sunday
2023-01-08 09:46:01.304,0.91558045,3.369999,p+XYat2z5z,38.859985,2023-01-08,Sunday
2023-01-08 09:46:01.304,3.3658981,152.56,p+XYat2z5z,2431.0,2023-01-08,Sunday
2023-01-08 09:46:01.304,3.4166667,105.05,p+XYat2z5z,1756.94,2023-01-08,Sunday
2023-01-08 09:46:01.304,3.7777777,241.51,p+XYat2z5z,4190.332,2023-01-08,Sunday
2023-01-08 09:46:01.304,5.5616064,1204.929,p+XYat2z5z,14250.534,2023-01-08,Sunday
2023-01-08 09:46:01.304,3.0009806,228.38,p+XYat2z5z,3790.241,2023-01-08,Sunday
2023-01-08 09:46:01.305,3.75,293.631,p+XYat2z5z,4935.122,2023-01-08,Sunday
2023-01-08 09:46:01.305,3.4166667,294.871,p+XYat2z5z,5105.344,2023-01-08,Sunday
2023-01-08 09:46:01.305,6.9444447,146.12,p+XYat2z5z,2485.618,2023-01-08,Sunday
2023-01-08 09:46:01.305,2.6944444,91.69,p+XYat2z5z,1521.07,2023-01-08,Sunday
2023-01-08 09:46:01.305,2.9621778,320.85,p+XYat2z5z,5437.529,2023-01-08,Sunday
2023-01-08 09:46:01.306,6.9444447,334.5,p+XYat2z5z,5623.648,2023-01-08,Sunday
2023-01-08 09:46:01.306,6.138888,155.68,p+XYat2z5z,2559.547,2023-01-08,Sunday
2023-01-08 09:46:01.307,2.9722228,271.17,p+XYat2z5z,4708.139,2023-01-08,Sunday
2023-01-08 09:46:01.307,2.7071502,353.549,p+XYat2z5z,6161.728,2023-01-08,Sunday
2023-01-08 09:46:01.307,2.0555556,94.08,p+XYat2z5z,1568.48,2023-01-08,Sunday
2023-01-08 09:46:01.308,4.200848,442.817,p+XYat2z5z,5689.855,2023-01-08,Sunday
2023-01-08 09:46:01.309,3.1944444,141.419,p+XYat2z5z,2314.119,2023-01-08,Sunday
2023-01-08 09:46:01.309,5.333333,69.71,p+XYat2z5z,1140.196,2023-01-08,Sunday
2023-01-08 09:46:01.309,5.365612,946.502,p+XYat2z5z,11732.111,2023-01-08,Sunday
2023-01-08 09:46:01.309,3.5277777,164.13,p+XYat2z5z,2767.752,2023-01-08,Sunday
2023-01-08 09:46:01.309,3.0,187.951,p+XYat2z5z,2911.103,2023-01-08,Sunday
2023-01-08 09:46:01.310,3.2222223,85.15,p+XYat2z5z,1414.83,2023-01-08,Sunday
2023-01-08 09:46:01.310,5.388889,183.85,p+XYat2z5z,2982.82,2023-01-08,Sunday
2023-01-08 09:46:01.311,2.927344,445.76,p+XYat2z5z,6057.132,2023-01-08,Sunday
2023-01-08 09:46:01.311,5.3055544,872.16,p+XYat2z5z,11271.288,2023-01-08,Sunday
2023-01-08 09:46:01.311,3.9161015,1072.4,p+XYat2z5z,13903.339,2023-01-08,Sunday
2023-01-08 09:46:01.311,1.6388887,0.48,p+XYat2z5z,9.05,2023-01-08,Sunday
2023-01-08 09:46:01.311,6.5,71.62,p+XYat2z5z,1168.679,2023-01-08,Sunday
2023-01-08 09:46:01.312,6.9444447,140.36,p+XYat2z5z,2390.729,2023-01-08,Sunday
2023-01-08 09:46:01.316,2.7222223,370.191,p+XYat2z5z,6188.804,2023-01-08,Sunday
2023-01-08 09:46:01.316,3.4343576,344.41,p+XYat2z5z,5640.09,2023-01-08,Sunday
2023-01-08 09:46:01.316,3.8055558,1092.237,p+XYat2z5z,15018.428,2023-01-08,Sunday
2023-01-08 09:46:01.317,2.1057103,121.669,p+XYat2z5z,2053.699,2023-01-08,Sunday
2023-01-08 09:46:01.317,2.2937796,158.921,p+XYat2z5z,2552.683,2023-01-08,Sunday
2023-01-08 09:46:01.317,3.3182044,140.39,p+XYat2z5z,2359.202,2023-01-08,Sunday
2023-01-08 09:46:01.317,2.1520982,141.03,p+XYat2z5z,2262.43,2023-01-08,Sunday
2023-01-08 09:46:01.318,3.0017579,94.2,p+XYat2z5z,1554.488,2023-01-08,Sunday
2023-01-08 09:46:01.318,4.8055553,233.909,p+XYat2z5z,3867.963,2023-01-08,Sunday
2023-01-08 09:46:01.318,2.8611112,1273.71,p+XYat2z5z,22390.617,2023-01-08,Sunday
2023-01-08 09:46:01.318,2.544904,92.923,p+XYat2z5z,1496.624,2023-01-08,Sunday
2023-01-08 09:46:01.319,3.2222223,313.552,p+XYat2z5z,5196.485,2023-01-08,Sunday
2023-01-08 09:46:01.319,3.166667,116.798,p+XYat2z5z,1906.669,2023-01-08,Sunday
2023-01-08 09:46:01.319,4.388889,170.549,p+XYat2z5z,2827.305,2023-01-08,Sunday
2023-01-08 09:46:01.319,2.9902675,183.769,p+XYat2z5z,2956.773,2023-01-08,Sunday
2023-01-08 09:46:01.320,2.8888888,646.582,p+XYat2z5z,11433.351,2023-01-08,Sunday
2023-01-08 09:46:01.320,3.8055558,1105.522,p+XYat2z5z,13031.61,2023-01-08,Sunday
2023-01-08 09:46:01.320,2.8888888,90.13,p+XYat2z5z,1507.23,2023-01-08,Sunday
2023-01-08 09:46:01.320,2.7222223,206.299,p+XYat2z5z,3563.874,2023-01-08,Sunday
2023-01-08 09:46:01.321,3.0932925,280.021,p+XYat2z5z,4952.603,2023-01-08,Sunday
2023-01-08 09:46:01.321,3.3055556,199.15,p+XYat2z5z,3074.9,2023-01-08,Sunday
2023-01-08 09:46:01.321,3.1111116,50.02,p+XYat2z5z,852.19,2023-01-08,Sunday
2023-01-08 09:46:01.322,2.8888888,124.45,p+XYat2z5z,1978.509,2023-01-08,Sunday
2023-01-08 09:46:01.322,4.0277777,285.69,p+XYat2z5z,4877.95,2023-01-08,Sunday
2023-01-08 09:46:01.322,2.1944444,64.25,p+XYat2z5z,1094.802,2023-01-08,Sunday
2023-01-08 09:46:01.323,2.813098,95.71,p+XYat2z5z,1562.676,2023-01-08,Sunday
2023-01-08 09:46:01.323,2.2835243,39.48,p+XYat2z5z,669.698,2023-01-08,Sunday
2023-01-08 09:46:01.323,2.3888884,26.68,p+XYat2z5z,439.422,2023-01-08,Sunday
2023-01-08 09:46:01.323,6.4444447,1039.31,p+XYat2z5z,13922.181,2023-01-08,Sunday
2023-01-08 09:46:01.324,4.692299,824.729,p+XYat2z5z,10891.008,2023-01-08,Sunday
2023-01-08 09:46:01.324,3.0555556,69.35,p+XYat2z5z,1108.529,2023-01-08,Sunday
2023-01-08 09:46:01.324,4.5969305,1278.634,p+XYat2z5z,14891.336,2023-01-08,Sunday
2023-01-08 09:46:01.325,3.3033707,48.849,p+XYat2z5z,812.226,2023-01-08,Sunday
2023-01-08 09:46:01.325,2.511327,5.341,p+XYat2z5z,78.971,2023-01-08,Sunday
2023-01-08 09:46:01.325,2.3611112,54.409,p+XYat2z5z,916.149,2023-01-08,Sunday
2023-01-08 09:46:01.326,2.9000282,204.008,p+XYat2z5z,3533.426,2023-01-08,Sunday
2023-01-08 09:46:01.326,2.1944444,53.281,p+XYat2z5z,928.247,2023-01-08,Sunday
2023-01-08 09:46:01.326,3.25,70.11,p+XYat2z5z,1173.942,2023-01-08,Sunday
2023-01-08 09:46:01.327,2.3302395,217.641,p+XYat2z5z,3618.843,2023-01-08,Sunday
2023-01-08 09:46:01.327,3.333333,72.96,p+XYat2z5z,1204.839,2023-01-08,Sunday
2023-01-08 09:46:01.327,2.6388888,36.84,p+XYat2z5z,592.224,2023-01-08,Sunday
2023-01-08 09:46:01.327,2.4444444,101.79,p+XYat2z5z,1704.972,2023-01-08,Sunday
2023-01-08 09:46:01.328,3.4107113,79.43,p+XYat2z5z,1318.367,2023-01-08,Sunday
2023-01-08 09:46:01.328,6.9166665,170.101,p+XYat2z5z,2847.311,2023-01-08,Sunday
2023-01-08 09:46:01.328,2.2499995,7.321,p+XYat2z5z,111.915,2023-01-08,Sunday
2023-01-08 09:46:01.329,2.6267738,69.519,p+XYat2z5z,1167.631,2023-01-08,Sunday
2023-01-08 09:46:01.329,2.4782538,299.612,p+XYat2z5z,5123.969,2023-01-08,Sunday
2023-01-08 09:46:01.329,3.263664,85.51,p+XYat2z5z,1404.166,2023-01-08,Sunday
2023-01-08 09:46:01.329,2.2535791,14.56,p+XYat2z5z,247.89,2023-01-08,Sunday
2023-01-08 09:46:01.329,4.3333335,84.09,p+XYat2z5z,1376.58,2023-01-08,Sunday
2023-01-08 09:46:01.330,3.0833328,87.55,p+XYat2z5z,1469.05,2023-01-08,Sunday
2023-01-08 09:46:01.330,4.1944447,42.52,p+XYat2z5z,694.62,2023-01-08,Sunday
2023-01-08 09:46:01.330,2.8611112,42.57,p+XYat2z5z,682.059,2023-01-08,Sunday
2023-01-08 09:46:01.330,4.000001,56.75,p+XYat2z5z,951.73,2023-01-08,Sunday
2023-01-08 09:46:01.331,2.6666665,54.75,p+XYat2z5z,937.16,2023-01-08,Sunday
2023-01-08 09:46:01.331,4.8333344,93.87,p+XYat2z5z,1617.95,2023-01-08,Sunday
2023-01-08 09:46:01.331,2.2777777,101.78,p+XYat2z5z,1786.81,2023-01-08,Sunday
2023-01-08 09:46:01.331,0.11421319,0.29999998,p+XYat2z5z,4.8599997,2023-01-08,Sunday
2023-01-08 09:46:01.331,2.9722228,116.86,p+XYat2z5z,1906.907,2023-01-08,Sunday
2023-01-08 09:46:01.332,0.68766207,0.32,p+XYat2z5z,5.83,2023-01-08,Sunday
2023-01-08 09:46:01.332,5.5236454,798.909,p+XYat2z5z,9718.128,2023-01-08,Sunday
2023-01-08 09:46:01.332,4.314329,244.57,p+XYat2z5z,3944.748,2023-01-08,Sunday
2023-01-08 09:46:01.333,4.6278195,92.32,p+XYat2z5z,1507.592,2023-01-08,Sunday
2023-01-08 09:46:01.333,2.1081407,121.84,p+XYat2z5z,2084.262,2023-01-08,Sunday
2023-01-08 09:46:01.333,2.6944444,39.85,p+XYat2z5z,654.188,2023-01-08,Sunday
2023-01-08 09:46:01.333,2.4722228,53.56,p+XYat2z5z,910.74,2023-01-08,Sunday
2023-01-08 09:46:01.333,3.4166667,209.59,p+XYat2z5z,3443.044,2023-01-08,Sunday
2023-01-08 09:46:01.333,3.2496355,321.46,p+XYat2z5z,5496.395,2023-01-08,Sunday
2023-01-08 09:46:01.334,3.4722223,131.04,p+XYat2z5z,2136.883,2023-01-08,Sunday
2023-01-08 09:46:01.334,2.4565935,68.46,p+XYat2z5z,1118.645,2023-01-08,Sunday
2023-01-08 09:46:01.334,2.7777772,144.6,p+XYat2z5z,2428.679,2023-01-08,Sunday
2023-01-08 09:46:01.334,1.9295528,54.65,p+XYat2z5z,882.789,2023-01-08,Sunday
2023-01-08 09:46:01.335,2.7222223,89.831,p+XYat2z5z,1553.453,2023-01-08,Sunday
2023-01-08 09:46:01.335,3.9166667,99.62,p+XYat2z5z,1628.73,2023-01-08,Sunday
2023-01-08 09:46:01.335,2.4095492,23.489998,p+XYat2z5z,368.01,2023-01-08,Sunday
2023-01-08 09:46:01.335,2.5490258,239.82,p+XYat2z5z,4110.102,2023-01-08,Sunday
2023-01-08 09:46:01.335,6.1944456,91.94,p+XYat2z5z,1533.08,2023-01-08,Sunday
2023-01-08 09:46:01.336,3.0277777,75.51,p+XYat2z5z,1241.291,2023-01-08,Sunday
2023-01-08 09:46:01.336,1.8333336,8.79,p+XYat2z5z,158.29,2023-01-08,Sunday
2023-01-08 09:46:01.336,2.1111112,97.161,p+XYat2z5z,1680.282,2023-01-08,Sunday
2023-01-08 09:46:01.336,2.8611112,17.749,p+XYat2z5z,294.25,2023-01-08,Sunday
2023-01-08 09:46:01.336,2.6179752,131.45,p+XYat2z5z,2269.969,2023-01-08,Sunday
2023-01-08 09:46:01.336,2.852131,133.221,p+XYat2z5z,2201.187,2023-01-08,Sunday
2023-01-08 09:46:01.337,4.277778,229.97,p+XYat2z5z,3972.999,2023-01-08,Sunday
2023-01-08 09:46:01.337,2.605932,65.729996,p+XYat2z5z,1114.5079,2023-01-08,Sunday
2023-01-08 09:46:01.337,2.8333333,56.16,p+XYat2z5z,926.115,2023-01-08,Sunday
2023-01-08 09:46:01.337,3.7222228,27.49,p+XYat2z5z,473.43,2023-01-08,Sunday
2023-01-08 09:46:01.337,1.5174396,11.849997,p+XYat2z5z,188.33998,2023-01-08,Sunday
2023-01-08 09:46:01.338,2.2836063,31.03,p+XYat2z5z,483.91,2023-01-08,Sunday
2023-01-08 09:46:01.338,6.4444447,310.631,p+XYat2z5z,5035.714,2023-01-08,Sunday
2023-01-08 09:46:01.338,2.4166672,23.14,p+XYat2z5z,358.77,2023-01-08,Sunday
2023-01-08 09:46:01.338,2.7143579,98.619995,p+XYat2z5z,1713.425,2023-01-08,Sunday
2023-01-08 09:46:01.339,2.5555558,126.03,p+XYat2z5z,2180.348,2023-01-08,Sunday
2023-01-08 09:46:01.339,3.5937572,44.3,p+XYat2z5z,750.046,2023-01-08,Sunday
2023-01-08 09:46:01.339,3.4444444,753.99,p+XYat2z5z,12423.511,2023-01-08,Sunday
2023-01-08 09:46:01.340,2.5555558,62.689,p+XYat2z5z,1055.172,2023-01-08,Sunday
2023-01-08 09:46:01.340,3.8888886,11.48,p+XYat2z5z,205.388,2023-01-08,Sunday
2023-01-08 09:46:01.340,3.5555556,122.06,p+XYat2z5z,2021.836,2023-01-08,Sunday
2023-01-08 09:46:01.340,3.9196386,1025.69,p+XYat2z5z,12532.42,2023-01-08,Sunday
2023-01-08 09:46:01.341,5.4166665,137.96,p+XYat2z5z,2154.548,2023-01-08,Sunday
2023-01-08 09:46:01.341,2.6111114,238.571,p+XYat2z5z,4085.093,2023-01-08,Sunday
2023-01-08 09:46:01.341,3.2222223,244.531,p+XYat2z5z,4288.68,2023-01-08,Sunday
2023-01-08 09:46:01.341,3.4850767,262.641,p+XYat2z5z,4483.57,2023-01-08,Sunday
2023-01-08 09:46:01.341,2.6944444,420.109,p+XYat2z5z,7289.988,2023-01-08,Sunday
2023-01-08 09:46:01.342,2.5833333,401.0,p+XYat2z5z,7258.738,2023-01-08,Sunday
2023-01-08 09:46:01.342,3.5833333,717.045,p+XYat2z5z,12536.992,2023-01-08,Sunday
2023-01-08 09:46:01.342,1.6009222,519.722,p+XYat2z5z,8791.923,2023-01-08,Sunday
2023-01-08 09:46:01.342,1.4005166,333.762,p+XYat2z5z,5875.488,2023-01-08,Sunday
2023-01-08 09:46:01.343,1.4233477,367.63,p+XYat2z5z,6575.079,2023-01-08,Sunday
2023-01-08 09:46:01.343,1.3775437,39.571,p+XYat2z5z,664.74,2023-01-08,Sunday
2023-01-08 09:46:01.343,1.523052,494.151,p+XYat2z5z,8928.372,2023-01-08,Sunday
2023-01-08 09:46:01.344,1.559225,476.849,p+XYat2z5z,8293.004,2023-01-08,Sunday
2023-01-08 09:46:01.344,1.6839962,1224.266,p+XYat2z5z,18338.627,2023-01-08,Sunday
2023-01-08 09:46:01.344,2.2674227,1321.473,p+XYat2z5z,16225.296,2023-01-08,Sunday
2023-01-08 09:46:01.344,1.4999573,110.31,p+XYat2z5z,1818.77,2023-01-08,Sunday
2023-01-08 09:46:01.344,1.4962968,519.082,p+XYat2z5z,9179.312,2023-01-08,Sunday
2023-01-08 09:46:01.345,1.4887012,305.651,p+XYat2z5z,5404.42,2023-01-08,Sunday
2023-01-08 09:46:01.345,1.3312037,519.038,p+XYat2z5z,8070.493,2023-01-08,Sunday
2023-01-08 09:46:01.345,1.3192246,294.873,p+XYat2z5z,5024.908,2023-01-08,Sunday
2023-01-08 09:46:01.345,1.2446985,294.439,p+XYat2z5z,5027.697,2023-01-08,Sunday
2023-01-08 09:46:01.346,1.394029,102.249,p+XYat2z5z,1734.78,2023-01-08,Sunday
2023-01-08 09:46:01.346,1.7047385,94.51,p+XYat2z5z,1270.78,2023-01-08,Sunday
2023-01-08 09:46:01.346,1.3798215,75.15,p+XYat2z5z,1149.791,2023-01-08,Sunday
2023-01-08 09:46:01.346,1.3834108,96.04,p+XYat2z5z,1482.64,2023-01-08,Sunday
2023-01-08 09:46:01.347,1.3557357,31.14,p+XYat2z5z,499.27,2023-01-08,Sunday
2023-01-08 09:46:01.347,1.3480439,85.45,p+XYat2z5z,1310.85,2023-01-08,Sunday
2023-01-08 09:46:01.347,0.18733746,0.38000003,p+XYat2z5z,5.6900005,2023-01-08,Sunday
2023-01-08 09:46:01.347,1.5116453,77.79,p+XYat2z5z,1171.74,2023-01-08,Sunday
2023-01-08 09:46:01.348,0.20749125,0.77,p+XYat2z5z,13.86,2023-01-08,Sunday
2023-01-08 09:46:01.348,1.5235388,45.64,p+XYat2z5z,674.511,2023-01-08,Sunday
2023-01-08 09:46:01.348,1.6044117,52.82,p+XYat2z5z,773.25,2023-01-08,Sunday
2023-01-08 09:46:01.348,1.3396238,68.4,p+XYat2z5z,1015.87,2023-01-08,Sunday
2023-01-08 09:46:01.348,1.6590853,75.24,p+XYat2z5z,1142.02,2023-01-08,Sunday
2023-01-08 09:46:01.349,0.30987948,0.9700002,p+XYat2z5z,14.880001,2023-01-08,Sunday
2023-01-08 09:46:01.350,0.19692068,0.55999994,p+XYat2z5z,10.59,2023-01-08,Sunday
2023-01-08 09:46:01.350,1.1765465,13.09,p+XYat2z5z,174.76,2023-01-08,Sunday
2023-01-08 09:46:01.351,1.8520248,1090.31,p+XYat2z5z,14269.28,2023-01-08,Sunday
2023-01-08 09:46:01.351,1.6006107,301.16,p+XYat2z5z,4345.35,2023-01-08,Sunday
2023-01-08 09:46:01.351,1.3235438,59.49,p+XYat2z5z,889.03,2023-01-08,Sunday
2023-01-08 09:46:01.351,1.4171222,82.67,p+XYat2z5z,1248.421,2023-01-08,Sunday
2023-01-08 09:46:01.351,1.3898857,38.01,p+XYat2z5z,576.32,2023-01-08,Sunday
2023-01-08 09:46:01.351,1.4205678,66.14,p+XYat2z5z,1011.34,2023-01-08,Sunday
2023-01-08 09:46:01.351,1.4082296,51.64,p+XYat2z5z,803.62,2023-01-08,Sunday
2023-01-08 09:46:01.352,1.6210093,716.71,p+XYat2z5z,11179.049,2023-01-08,Sunday
2023-01-08 09:46:01.352,1.3686609,98.63,p+XYat2z5z,1408.841,2023-01-08,Sunday
2023-01-08 09:46:01.352,1.4951217,94.86,p+XYat2z5z,1410.97,2023-01-08,Sunday
2023-01-08 09:46:01.352,1.5028236,75.71,p+XYat2z5z,1175.031,2023-01-08,Sunday
2023-01-08 09:46:01.353,1.3002129,19.96,p+XYat2z5z,317.57898,2023-01-08,Sunday
2023-01-08 09:46:01.354,1.4268367,140.42,p+XYat2z5z,2149.3,2023-01-08,Sunday
2023-01-08 09:46:01.354,0.11515368,0.33,p+XYat2z5z,5.14,2023-01-08,Sunday
2023-01-08 09:46:01.354,3.713577,1.45,p+XYat2z5z,24.71,2023-01-08,Sunday
2023-01-08 09:46:01.355,1.3647393,84.09,p+XYat2z5z,1263.78,2023-01-08,Sunday
2023-01-08 09:46:01.355,1.4370186,22.34,p+XYat2z5z,355.15,2023-01-08,Sunday
2023-01-08 09:46:01.355,1.3751893,127.14,p+XYat2z5z,1967.73,2023-01-08,Sunday
